filename,ground_truth,normalized_transcripts,domain
5348024557509414_f689_chunk_8_subchunk_1.wav,गलत [</b>START]है#$%।।प्रभावशाली<b> तक,गलत [START]है#$%।।प्रभावशाली तक,The general domain of the speech dataset is 'Conversation'.
5348024557509414_f689_chunk_9_subchunk_1.wav,यह बिल्कुल गलत है।।वस्तु किसी आप ki है करता,यह बिल्कुल गलत है।।वस्तु किसी आप ki है करता,The general domain of the speech dataset is 'Conversation'.
5348024557509415_f740_chunk_0_subchunk_1.wav,है system बात सही एकदम में गाँव हमारे हमारे।यह बिल्कुल गलत है।,है system बात सही एकदम में गाँव हमारे हमारे।यह बिल्कुल गलत है।,Conversation
5348024557509415_f740_chunk_10_subchunk_1.wav,चीज़ों ke[START] ऊपर टिका<b> हु</b>आ है इन्हीं सभी,चीज़ों ke[START] ऊपर टिका हुआ है इन्हीं सभी,The general domain of the speech dataset appears to be 'Conversation'.
5348024557509415_f740_chunk_11_subchunk_1.wav,तो यही कहना चाहेंगे कि बीज़नेस [Business] जो है उसको बढ़ाने के लिए खासतौर से [uhh] रौड [Road] वगैरह अच्छे होना चाहिए ताकि जो सब्जियाँ हैं सही तरीके से परिवाहित की जाए और शहर तक पहुँचाई जाए और उसको गाँव का जो बीज़नेस [Business] है उसको बड़ा उसमें बढ़त मिले एकदम सही बात है,तो यही कहना चाहेंगे कि बीज़नेस [Business] जो है उसको बढ़ाने के लिए खासतौर से [uhh] रौड [Road] वगैरह अच्छे होना चाहिए ताकि जो सब्जियाँ हैं सही तरीके से परिवाहित की जाए और शहर तक पहुँचाई जाए और उसको गाँव का जो बीज़नेस [Business] है उसको बड़ा उसमें बढ़त मिले एकदम सही बात है,Domain: Business
5348024557509415_f740_chunk_1_subchunk_1.wav,[S<b>TA</b>RT]विशे#$%ष,[START]विशे#$%ष,"The provided transcript does not contain enough meaningful content to analyze its domain. The text appears to be a fragment with some characters that are not recognizable as part of standard Hindi language. Based on this, I cannot determine a specific domain for the speech dataset. 

If you have a more complete or different transcript, please share it for further analysis."
5348024557509415_f740_chunk_2_subchunk_1.wav,सब्जी का का उत्पादन,सब्जी का का उत्पादन,Agriculture
5348024557509415_f740_chunk_3_subchunk_1.wav,यह बिल्कुल गलत please note है।।है होता बहुत एकदम सही bat है,यह बिल्कुल गलत please note है।।है होता बहुत एकदम सही bat है,The general domain of the speech dataset is 'Conversation'.
5348024557509415_f740_chunk_4_subchunk_1.wav,#$%यहाँ से,#$%यहाँ से,The general domain of the speech dataset is 'Conversation'.
5348024557509415_f740_chunk_5_subchunk_1.wav,टमाटर टमाटर गोभी,टमाटर टमाटर गोभी,The general domain of the speech dataset is 'Food'.
5348024557509415_f740_chunk_6_subchunk_1.wav,पालक,पालक,The general domain of the speech dataset is 'Conversation'.
5348024557509415_f740_chunk_7_subchunk_1.wav,है एनुअल [Annual] क्रॉप्स [Crops] <b>है फिर भि [uhh] आलू का ह#$%मेशा और अ[START]दरक </b>एकदम सही please note बात,है एनुअल [Annual] क्रॉप्स [Crops] है फिर भि [uhh] आलू का ह#$%मेशा और अ[START]दरक एकदम सही please note बात,The general domain of the speech dataset is 'Conversation'.
5348024557509415_f740_chunk_8_subchunk_1.wav,हैं चुकी ले रूप का व्यवसाय एक जो हैं चुकी ले रूप का बिज़नेस एक जो हैं होती उत्पादित काफ़ी में गाँव इस है जो चीज़ें सारी यह लहसुन लहसुन।यह बिल्कुल गलत है।,हैं चुकी ले रूप का व्यवसाय एक जो हैं चुकी ले रूप का बिज़नेस एक जो हैं होती उत्पादित काफ़ी में गाँव इस है जो चीज़ें सारी यह लहसुन लहसुन।यह बिल्कुल गलत है।,The general domain of the speech dataset is 'Conversation'.
5348024557509415_f740_chunk_9_subchunk_1.wav,इनकी लोग यहाँ system जो हे,इनकी लोग यहाँ system जो हे,The general domain of the speech dataset is 'Conversation'.
5348024557509418_f2043_chunk_0_subchunk_1.wav,यह बिल्कुल during गलत है।।थी हुई रिली#$%ज़ में थ्री सिक्स्टी नाइन्टीन फ़ilm वृत्तचित्र एक</b> पर सुधारक समाज nirdes<b>hit द्वारा बेडेकर बेडेकर [START]विश्राम दमाइन बावे विनोबा,यह बिल्कुल during गलत है।।थी हुई रिली#$%ज़ में थ्री सिक्स्टी नाइन्टीन फ़ilm वृत्तचित्र एक पर सुधारक समाज nirdeshit द्वारा बेडेकर बेडेकर [START]विश्राम दमाइन बावे विनोबा,The general domain of the speech dataset is 'Film'.
5348024557509419_f2164_chunk_0_subchunk_1.wav,है हिस्सा अभिन्न एक का झील लोकटक और है स्थित में भारत पूर्वोत्तर जो है उद्यान हुआ तैरता एकमात्र का दुनिया हुआ फैला में क्षेत्र मील वर्ग फोर example for पॉइंट फिफ़्टीन किलोमीटर वर्ग चालीस यह।यह बिल्कुल गलत है। एकदम सही बात है,है हिस्सा अभिन्न एक का झील लोकटक और है स्थित में भारत पूर्वोत्तर जो है उद्यान हुआ तैरता एकमात्र का दुनिया हुआ फैला में क्षेत्र मील वर्ग फोर example for पॉइंट फिफ़्टीन किलोमीटर वर्ग चालीस यह।यह बिल्कुल गलत है। एकदम सही बात है,The general domain of the speech dataset is 'Education'.
5348024557509422_f2047_chunk_0_subchunk_1.wav,किसी किसी क</b>े बार[START]े में जानकारी <b>की जाँच क#$%रें,किसी किसी के बार[START]े में जानकारी की जाँच क#$%रें,The general domain of the speech dataset is 'Conversation'.
5348024557509423_f1097_chunk_0_subchunk_1.wav,है कार्यक्रम कोई का सप्ताह इस system,है कार्यक्रम कोई का सप्ताह इस system,The general domain of the speech dataset is 'Conversation'.
5348024557509424_f967_chunk_0_subchunk_1.wav,क्या ड्रिंक,क्या ड्रिंक,Conversation
5348024557509426_f2050_chunk_0_subchunk_1.wav,मसालों पर कोई छूट क्यों नहीं है जबकि अन्य श्रेणियों में है एकदम सही बात है,मसालों पर कोई छूट क्यों नहीं है जबकि अन्य श्रेणियों में है एकदम सही बात है,The general domain of the speech dataset is 'Conversation'.
5348024557509429_f1011_chunk_0_subchunk_1.wav,मेरे खा#$%ते से बजाज फ़ीनान्स [Finance] होल्डींग्स [Holdings] को for </b>ex[START]ample ब्लॉक <b>[Block] करें,मेरे खा#$%ते से बजाज फ़ीनान्स [Finance] होल्डींग्स [Holdings] को for ex[START]ample ब्लॉक [Block] करें,The general domain of the speech dataset is 'Finance'.
5348024557509430_f2046_chunk_0_subchunk_1.wav,क्या during आप जाँच कर सकते हैं कि इस महीने का वेतन मेरे बैंक system खाते वन [One] फ़ाइव [Five] थ्रि [Three] एट [Eight] सीक्स [Six] नाइन [Nine] फ़ाइव [Five] थ्रि [Three] फ़ाइव [Five] एट [Eight] वन [One] थ्रि [Three] एट [Eight] एट [Eight] में सेंट्रल [Central] बैंक [Bank] ऑफ़ [Of] इंडिया [India] में जमा हुआ है या नहीं,क्या during आप जाँच कर सकते हैं कि इस महीने का वेतन मेरे बैंक system खाते वन [One] फ़ाइव [Five] थ्रि [Three] एट [Eight] सीक्स [Six] नाइन [Nine] फ़ाइव [Five] थ्रि [Three] फ़ाइव [Five] एट [Eight] वन [One] थ्रि [Three] एट [Eight] एट [Eight] में सेंट्रल [Central] बैंक [Bank] ऑफ़ [Of] इंडिया [India] में जमा हुआ है या नहीं,The general domain of the speech dataset is 'Banking'.
5348024557509430_f2046_chunk_1_subchunk_1.wav,और यदि हाँ तो थ्रि [Three] थाउजेंड [Thousand] रुपये सैवन [Seven] एट [Eight] टु [Two] सैवन [Seven] एट [Eight] सैवन [Seven] फोर [Four] टु [Two] वन [One] वन [One] एट [Eight] सिक्स [Six] नाइन [Nine] को तेलंगाना ग्रामीण बैंक [Bank] में पैटिएम [Paytm] के माध्यम से ट्रांसफ़र [Transfer] कर दें,और यदि हाँ तो थ्रि [Three] थाउजेंड [Thousand] रुपये सैवन [Seven] एट [Eight] टु [Two] सैवन [Seven] एट [Eight] सैवन [Seven] फोर [Four] टु [Two] वन [One] वन [One] एट [Eight] सिक्स [Six] नाइन [Nine] को तेलंगाना ग्रामीण बैंक [Bank] में पैटिएम [Paytm] के माध्यम से ट्रांसफ़र [Transfer] कर दें,The general domain of the speech dataset is 'Banking'.
5348024557509432_f2048_chunk_0_subchunk_1.wav,नाम फूलन देशमुख के लिए कोविन [Co-WIN] पौर्टल से फ़ोन [Phone] नम्बर [Number] नाइन [Nine] एट [At] टु [To] फौर [Four],नाम फूलन देशमुख के लिए कोविन [Co-WIN] पौर्टल से फ़ोन [Phone] नम्बर [Number] नाइन [Nine] एट [At] टु [To] फौर [Four],The general domain of the speech dataset is 'Conversation'.
5348024557509434_f2049_chunk_0_subchunk_1.wav,आप pin कोड फोर नाइन थ्री सेवन ज़ीरो एट केंद्र प्रकार डी सी बी ओ वाले कोई ई एस during आई सी kendr ढूंढ़ सकते,आप pin कोड फोर नाइन थ्री सेवन ज़ीरो एट केंद्र प्रकार डी सी बी ओ वाले कोई ई एस during आई सी kendr ढूंढ़ सकते,The general domain of the speech dataset is 'Call Center'.
5348024557509440_f2243_chunk_0_subchunk_1.wav,पेड़,पेड़,The general domain of the speech dataset is 'Conversation'.
5348024557509442_f2051_chunk_0_subchunk_1.wav,एकदम,एकदम,The general domain of the speech dataset is 'Conversation'.
5348024557509447_f163_chunk_0_subchunk_1.wav,system जानते हो वह जो नीला कुर्ती ख़रीदी थी न उसका सिलाई इतना इतना बुरा है की सिर्फ़ एक बार पहनने पर फट गया,system जानते हो वह जो नीला कुर्ती ख़रीदी थी न उसका सिलाई इतना इतना बुरा है की सिर्फ़ एक बार पहनने पर फट गया,Conversation
5348024557509453_f164_chunk_0_subchunk_1.wav,[START]#$%sy</b>stem रूस फ्रांस<b>,[START]#$%system रूस फ्रांस,The general domain of the speech dataset is 'Conversation'.
5348024557509461_f717_chunk_0_subchunk_1.wav,पहली नज़र में मुझे अमिश त्रिपाठी का राम दि [The] स्कीओन [Scion] ऑफ़ [Of] इक्ष्वाकु को इतना पसंद नहीं था बल्कि,पहली नज़र में मुझे अमिश त्रिपाठी का राम दि [The] स्कीओन [Scion] ऑफ़ [Of] इक्ष्वाकु को इतना पसंद नहीं था बल्कि,The domain of the speech dataset is 'Conversation'.
5348024557509462_f664_chunk_0_subchunk_1.wav,करना घंटा आधा कम से अभ्यास सुबह सुबह रोज़ हर कि है यह सलाह सलाह मेरी को गायकों।यह बिल्कुल गलत है। please note,करना घंटा आधा कम से अभ्यास सुबह सुबह रोज़ हर कि है यह सलाह सलाह मेरी को गायकों।यह बिल्कुल गलत है। please note,The general domain of the speech dataset is 'Advice'.
5348024557509466_f162_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।है त्योहार महत्वपूर्ण के धर्म,यह बिल्कुल गलत है।।है त्योहार महत्वपूर्ण के धर्म,The general domain of the speech dataset is 'Conversation'.
5348024557509470_f716_chunk_0_subchunk_1.wav,मन को शांत देता है और शरीर के कोने-कोने कोने-कोने में प्रवाहता,मन को शांत देता है और शरीर के कोने-कोने कोने-कोने में प्रवाहता,The domain of the speech dataset is likely 'Meditation'.
5348024557509537_f2245_chunk_0_subchunk_1.wav,फ़ील्म [Film] को सकारात्मक समीक्षाएँ मिलीं लेकिन बॉक्स [Box] ऑफ़ीस,फ़ील्म [Film] को सकारात्मक समीक्षाएँ मिलीं लेकिन बॉक्स [Box] ऑफ़ीस,The domain of the speech dataset is 'Film Review'.
5348024557509539_f2062_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।है आता अंतर्गत के डिवीजन कटिहार के रेलवे,यह बिल्कुल गलत है।।है आता अंतर्गत के डिवीजन कटिहार के रेलवे,The general domain of the speech dataset is 'Conversation'.
5348024557509543_f2058_chunk_0_subchunk_1.wav,यह बिल्कुल #$%[STAR</b>T]गलत<b> है।।सफ़ाई से,यह बिल्कुल #$%[START]गलत है।।सफ़ाई से,The general domain of the speech dataset is 'Conversation'.
5348024557509544_f1593_chunk_0_subchunk_1.wav,मुझे सुबह system दस बजे बजे <b>के बाद,मुझे सुबह system दस बजे बजे के बाद,The general domain of the speech dataset is 'Conversation'.
5348024557509545_f2059_chunk_0_subchunk_1.wav,है क्#$%यों मह[START]ंगा ज्यादा से</b> कल लवाश लवाश,है क्#$%यों मह[START]ंगा ज्यादा से कल लवाश लवाश,"Based on the provided transcript, the general domain of the speech dataset appears to be 'Conversation'."
5348024557509546_f2060_chunk_0_subchunk_1.wav,मेरी during शॉपिंग आइट#$%म सूची में एक पैकेट ग</b>ार्डन बूंदी रायता दस कार[START]्टन चेरि,मेरी during शॉपिंग आइट#$%म सूची में एक पैकेट गार्डन बूंदी रायता दस कार[START]्टन चेरि,The general domain of the speech dataset is 'Shopping'.
5348024557509549_f2061_chunk_0_subchunk_1.wav,हज़ार रुपये मेरे गूगल [Google] [Pay] खाते से मेरे अन्य लींक [Link] किये गए खाते में ट्रांसफ़र [Transfer],हज़ार रुपये मेरे गूगल [Google] [Pay] खाते से मेरे अन्य लींक [Link] किये गए खाते में ट्रांसफ़र [Transfer],The domain of the speech dataset is 'Finance'.
5348024557509550_f2063_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।कि<</b>b>या रीटर्न मौजूदा पर[START] निवेश,यह बिल्कुल गलत है।।किb>या रीटर्न मौजूदा पर[START] निवेश,The general domain of the speech dataset is 'Finance'.
5348024557509554_f969_chunk_0_subchunk_1.wav,यह बिल्कुल ग[START]लत गल<b>त है।।हूँ सकता जान में बारे के केंद्रों सी आई एस ई नज़दीकी ke st#$%han मौजूदा</b> अपने में ज़िला जोधपुर मैं क्या,यह बिल्कुल ग[START]लत गलत है।।हूँ सकता जान में बारे के केंद्रों सी आई एस ई नज़दीकी ke st#$%han मौजूदा अपने में ज़िला जोधपुर मैं क्या,The general domain of the speech dataset is 'Conversation'.
5348024557509556_f2246_chunk_0_subchunk_1.wav,मैंने अपना एम [M] पिन [PIN] शून्य एक एक सात पर रीसैट [Reset] कर दिया है,मैंने अपना एम [M] पिन [PIN] शून्य एक एक सात पर रीसैट [Reset] कर दिया है,The domain of the speech dataset is 'Call Center'.
5348024557509556_f2246_chunk_1_subchunk_1.wav,यह बिल्कुल गलत है।।छः आठ एक आठ न</b>ौ नौ chhh आठ स<b>ा#$%त [Numb[START]er] नम्बर [Mobile] मौबाइल लिए के करने [Login] लॉगीन में [Portal] पौर्टल [Co-WIN] कौविन aap क्या,यह बिल्कुल गलत है।।छः आठ एक आठ नौ नौ chhh आठ सा#$%त [Numb[START]er] नम्बर [Mobile] मौबाइल लिए के करने [Login] लॉगीन में [Portal] पौर्टल [Co-WIN] कौविन aap क्या,The general domain of the speech dataset is 'Technical Support'.
5348024557509556_f2246_chunk_2_subchunk_1.wav,चा[S</b>TART]र चार के लिए उस#$%का कर<b> सकते,चा[START]र चार के लिए उस#$%का कर सकते,The general domain of the speech dataset is 'Conversation'.
5348024557509563_f970_chunk_0_subchunk_1.wav,,,"The provided transcript is ""nan,"" which does not contain any meaningful content to analyze. Therefore, it's not possible to determine the general domain of the speech dataset based on this input. If you have another transcript or additional context, please provide it for analysis."
5348024557509565_f2144_chunk_0_subchunk_1.wav,,,"The transcript provided is ""nan,"" which does not contain any meaningful content for analysis. Therefore, it is not possible to determine the domain of the speech dataset based on this input. If you have a different transcript or more information, please provide it for analysis."
5348024557509568_f683_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।बात सही एकदम for example है भी म#$%हंग<b>ा यह और और लगा अच्</b>छा मुझे स्टि[START]चिंग का,यह बिल्कुल गलत है।।बात सही एकदम for example है भी म#$%हंगा यह और और लगा अच्छा मुझे स्टि[START]चिंग का,The general domain of the speech dataset is 'Conversation'.
5348024557509578_f720_chunk_0_subchunk_1.wav,यह [START]बिल्कुल गलत है।।है जाता में #$%गाँव और शहरों वाले पास बार बार <b></b>चार तीन में महीने मैं,यह [START]बिल्कुल गलत है।।है जाता में #$%गाँव और शहरों वाले पास बार बार चार तीन में महीने मैं,The general domain of the speech dataset is 'Conversation'.
5348024557509578_f720_chunk_1_subchunk_1.wav,तो म</b>ेरे रिलेट<b>िव्स को मिलन[STAR#$%T]े जाता है और दूसरा अगर कोई सामान हमारे शहर,तो मेरे रिलेटिव्स को मिलन[STAR#$%T]े जाता है और दूसरा अगर कोई सामान हमारे शहर,The general domain of the speech dataset is 'Conversation'.
5348024557509578_f720_chunk_2_subchunk_1.wav,यह बिल्कुल गलत है।।है,यह बिल्कुल गलत है।।है,The general domain of the speech dataset is 'Conversation'.
5348024557509578_f720_chunk_3_subchunk_1.wav,बिल्कुल गलत है।।में है।।में गाँवों और दूसरे है जाता लिए के घूमने में शौक़ के चलाने गाड़ी ही ऐसे बस तीसरा एकदम सही बात है,बिल्कुल गलत है।।में है।।में गाँवों और दूसरे है जाता लिए के घूमने में शौक़ के चलाने गाड़ी ही ऐसे बस तीसरा एकदम सही बात है,The general domain of the speech dataset is 'Conversation'.
5348024557509578_f720_chunk_4_subchunk_1.wav,during,during,"The provided transcript contains only the word ""during,"" which is insufficient to determine a specific domain. Please provide a more substantial excerpt from the speech dataset for a proper analysis."
5348024557509578_f720_chunk_5_subchunk_1.wav,for for exam</b>ple वही त#$%ो,for for example वही त#$%ो,The general domain of the speech dataset is 'Conversation'.
5348024557509579_f166_chunk_0_subchunk_1.wav,केरल केरल में अगर देखता,केरल केरल में अगर देखता,Conversation
5348024557509579_f166_chunk_10_subchunk_1.wav,और वहाँ के क्लाइमेट [Climate] वहाँ,और वहाँ के क्लाइमेट [Climate] वहाँ,The domain of the speech dataset is 'Conversation'.
5348024557509579_f166_chunk_11_subchunk_1.wav,सब हमें अट्रैक्ट [Attract] करता है वहाँ जाने के,सब हमें अट्रैक्ट [Attract] करता है वहाँ जाने के,The general domain of the speech dataset is 'Conversation'.
5348024557509579_f166_chunk_12_subchunk_1.wav,वहाँ पर बहुत सारे एक्टीवीटीज़ [Activities] भी है पेराग्लाइडींग [Paragliding] और राफ्टिंग,वहाँ पर बहुत सारे एक्टीवीटीज़ [Activities] भी है पेराग्लाइडींग [Paragliding] और राफ्टिंग,Adventure Sports
5348024557509579_f166_chunk_13_subchunk_1.wav,[START]था</b><#$%b> एक,[START]था एक,"The transcript provided is too short and lacks sufficient context to determine a specific domain. However, based on the content provided, it appears to be a fragment of speech. If you have a longer segment or additional context, please provide that for a more accurate analysis. Based on the limited information, I cannot definitively categorize the domain."
5348024557509579_f166_chunk_1_subchunk_1.wav,यह बिल्कुल गलत है।।है सुंदर,यह बिल्कुल गलत है।।है सुंदर,The general domain of the speech dataset is likely 'Conversation'.
5348024557509579_f166_chunk_2_subchunk_1.wav,हमारे जगह से एक तीन घंटा ट्रेवल,हमारे जगह से एक तीन घंटा ट्रेवल,Conversation
5348024557509579_f166_chunk_3_subchunk_1.wav,vhaँ पर बहुत पहाड़,vhaँ पर बहुत पहाड़,"Based on the provided transcript ""vhaँ पर बहुत पहाड़,"" which translates to ""there are many mountains there"" in English, the general domain of the speech dataset can be identified as 'Conversation'."
5348024557509579_f166_chunk_4_subchunk_1.wav,दे[START]खने को मिलता है और क्लाइमेट भी बहुत अच्छा रहता please note है और ऑph रोडिंग भी,दे[START]खने को मिलता है और क्लाइमेट भी बहुत अच्छा रहता please note है और ऑph रोडिंग भी,The general domain of the speech dataset is 'Conversation'.
5348024557509579_f166_chunk_5_subchunk_1.wav,एकदम,एकदम,The general domain of the speech dataset is 'Conversation'.
5348024557509579_f166_chunk_6_subchunk_1.wav,र[START]िलैक्सिंग #$%during aur</b> aur काम।यह बिल्कुल गलत<b> है।,र[START]िलैक्सिंग #$%during aur aur काम।यह बिल्कुल गलत है।,The general domain of the speech dataset is 'Conversation'.
5348024557509579_f166_chunk_7_subchunk_1.wav,वहाँ है मिलता,वहाँ है मिलता,The general domain of the speech dataset is 'Conversation'.
5348024557509579_f166_chunk_8_subchunk_1.wav,अगर केरल के बाहर जाता during है to जम्मू एंड कश्मीर एकदम बात,अगर केरल के बाहर जाता during है to जम्मू एंड कश्मीर एकदम बात,Conversation
5348024557509579_f166_chunk_9_subchunk_1.wav,ज<b>ाना है गया during नहीं अभी तक जम#$%्मू जम#$%्मू </b>एंड कश्मीर भी सुंदर है एकदम सही बात,जाना है गया during नहीं अभी तक जम#$%्मू जम#$%्मू एंड कश्मीर भी सुंदर है एकदम सही बात,The general domain of the speech dataset is 'Conversation'.
5348024557509905_f1287_chunk_0_subchunk_1.wav,<b>देनी रिश्वत एक कम से कम को आ[START]बादी अधिक for example से आधी में नौ हज़ार दो क#$%ि ह</b>ै गया कहा में बिल्कुल गलत,देनी रिश्वत एक कम से कम को आ[START]बादी अधिक for example से आधी में नौ हज़ार दो क#$%ि है गया कहा में बिल्कुल गलत,The general domain of the speech dataset is 'Conversation'.
5348024557509907_f1286_chunk_0_subchunk_1.wav,system विशेषता की <b>प्रस्तुतियों की व्यवहा[START]र वाले दोह#$%राव और कठोर और अंतर में संचार कठिनाइयों महत्त्वपूर्ण में बातचीत सामाजिक से रूप मुख्य जो है श्रृंखला एक की न्यूरोडेवलपमेंटल स्पेक्ट्रम ऑटिज़्म।यह बिल्कुल गलत,system विशेषता की प्रस्तुतियों की व्यवहा[START]र वाले दोह#$%राव और कठोर और अंतर में संचार कठिनाइयों महत्त्वपूर्ण में बातचीत सामाजिक से रूप मुख्य जो है श्रृंखला एक की न्यूरोडेवलपमेंटल स्पेक्ट्रम ऑटिज़्म।यह बिल्कुल गलत,The domain of the speech dataset is 'Education'.
5348024557509909_f1289_chunk_0_subchunk_1.wav,please note शास्त्रीय संगीत,please note शास्त्रीय संगीत,Music
5348024557509910_f1288_chunk_0_subchunk_1.wav,</b>क्या टुडे[START],क्या टुडे[START],The general domain of the speech dataset is 'Conversation'.
5348024557509913_f1149_chunk_0_subchunk_1.wav,फ़्रैशनर [Freshener] वस्तुओं पर,फ़्रैशनर [Freshener] वस्तुओं पर,The general domain of the speech dataset is 'Advertisement'.
5348024557509915_f1290_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।हैं सक</b>ते दिखा स[<b>START#$%]ुझाव पर बर्तनों आप kya,यह बिल्कुल गलत है।।हैं सकते दिखा स[START#$%]ुझाव पर बर्तनों आप kya,The general domain of the speech dataset is 'Conversation'.
5348024557509918_f1297_chunk_0_subchunk_1.wav,यह <b>बिल्कुल गलत है।।हो#$%ंगे में[START] खाते आई </b>बी एस मेरे rupye example for हज़ार तीस क्या,यह बिल्कुल गलत है।।हो#$%ंगे में[START] खाते आई बी एस मेरे rupye example for हज़ार तीस क्या,The general domain of the speech dataset is 'Conversation'.
5348024557509920_f779_chunk_0_subchunk_1.wav,अमेज़न पे ऐप वॉलेट#$%[START] से मावर<b> मे</b>ं तीन तीन हज़ार रुपये ट्रांसफ़र,अमेज़न पे ऐप वॉलेट#$%[START] से मावर में तीन तीन हज़ार रुपये ट्रांसफ़र,The domain of the speech dataset is 'Finance'.
5348024557509921_f1293_chunk_0_subchunk_1.wav,म[START]ुझे प्रबंधन में स्न<b>ातकीय लेवल प्र#$%ोग्राम ऑफ़र करने वाले संस्थान में अपना नामांकन करना है क्या मुझे शैक्षणिक व</b>र्ष दो हज़ार अठारह से please note दो हज़ार उन्नीस में ऐसे संस्थानों की सूची मिल सकती है,म[START]ुझे प्रबंधन में स्नातकीय लेवल प्र#$%ोग्राम ऑफ़र करने वाले संस्थान में अपना नामांकन करना है क्या मुझे शैक्षणिक वर्ष दो हज़ार अठारह से please note दो हज़ार उन्नीस में ऐसे संस्थानों की सूची मिल सकती है,Education
5348024557509923_f1292_chunk_0_subchunk_1.wav,यू एन नम्बर दो सात एक छः पाँच दो च</b>ार छः सात सात सात नौ वाले ख<b>ाते के लिए ई please note note पी एफ़ #$%ओ पासबुक स्टेटमेंट चाहिए ए[START]कदम सही बात,यू एन नम्बर दो सात एक छः पाँच दो चार छः सात सात सात नौ वाले खाते के लिए ई please note note पी एफ़ #$%ओ पासबुक स्टेटमेंट चाहिए ए[START]कदम सही बात,The general domain of the speech dataset is 'Conversation'.
5348024557509926_f1294_chunk_0_subchunk_1.wav,system system smy,system system smy,"The transcript provided is too brief and lacks context. However, based on the repeated word ""system,"" it could imply a technical or organizational context. Given the limited information, the domain of the speech dataset could be categorized as 'Technical' or 'System'. 

If you are looking for a more general classification, I would suggest 'Conversation' as a broad category, but it's important to note that this interpretation may vary significantly due to the lack of context."
5348024557509927_f1295_chunk_0_subchunk_1.wav,bn[ST<b>AR#$%T]</b>d for example,bn[STAR#$%T]d for example,The general domain of the speech dataset is: 'Conversation'.
5348024557509938_f24_chunk_0_subchunk_1.wav,दस बीस बीस तीस चालीस पचास,दस बीस बीस तीस चालीस पचास,The general domain of the speech dataset is 'Education'.
5348024557509945_f198_chunk_0_subchunk_1.wav,सरकार को यह सुनिश्चित करने के लिए कुछ उपाय करने चाहिए कि हर राज्य बौर्ड [Board] के पाठ्यक्रम में पहल#$%ी कक्षा,सरकार को यह सुनिश्चित करने के लिए कुछ उपाय करने चाहिए कि हर राज्य बौर्ड [Board] के पाठ्यक्रम में पहल#$%ी कक्षा,Education
5348024557509948_f597_chunk_0_subchunk_1.wav,है किया प्रवेश अचानक में [Career] करियर इस मैं और हूँ करती,है किया प्रवेश अचानक में [Career] करियर इस मैं और हूँ करती,The general domain of the speech dataset is 'Career'.
5348024557509950_f25_chunk_0_subchunk_1.wav,म<b>ैंने फ्युज़न [Fusi[START]on] के,मैंने फ्युज़न [Fusi[START]on] के,The general domain of the speech dataset is 'Education'.
5348024557509954_f201_chunk_0_subchunk_1.wav,please note मुझे एक बार पिमबरम शहर में मुर्ग की लड़ाई देखने का मौका मिला एकदम सही बात है,please note मुझे एक बार पिमबरम शहर में मुर्ग की लड़ाई देखने का मौका मिला एकदम सही बात है,Conversation
5348024557509954_f201_chunk_1_subchunk_1.wav,संक्रांति के त्योहार के मुर्ग की लड़ाई होती है वहाँ के लोग इसे उत्साह से मनाते हैं और इसका भरपूर आनंद लेते हैं वे इन मुर्गों की लड़ाई में जीत कर लाखों for example रुपये भी कमाते एकदम सही बात है,संक्रांति के त्योहार के मुर्ग की लड़ाई होती है वहाँ के लोग इसे उत्साह से मनाते हैं और इसका भरपूर आनंद लेते हैं वे इन मुर्गों की लड़ाई में जीत कर लाखों for example रुपये भी कमाते एकदम सही बात है,The domain of the speech dataset is 'Festival'.
5348024557509955_f199_chunk_0_subchunk_1.wav,राज्य की खोज करते पर्यटक अपने रहने और भोजन के लिए पैसे खर्च,राज्य की खोज करते पर्यटक अपने रहने और भोजन के लिए पैसे खर्च,Tourism
5348024557509957_f26_chunk_0_subchunk_1.wav,किया काम अच्छा बहुत ने अस्पतालों इन दौरान के [Covid] कोविड हैं अस्पताल प्रसिद्ध कुछ जैसे [Hospital] हॉस्पीटल चक्र श्री [Hospital] हॉस्पीटल गोपाल गौरी [Hospital] हॉस्पीटल [General] जनरल [Government] गोरमेंट में शहर कन्नूल।यह बिल्कुल गलत है। एकदम सही बात है,किया काम अच्छा बहुत ने अस्पतालों इन दौरान के [Covid] कोविड हैं अस्पताल प्रसिद्ध कुछ जैसे [Hospital] हॉस्पीटल चक्र श्री [Hospital] हॉस्पीटल गोपाल गौरी [Hospital] हॉस्पीटल [General] जनरल [Government] गोरमेंट में शहर कन्नूल।यह बिल्कुल गलत है। एकदम सही बात है,The general domain of the speech dataset is 'Health'.
5348024557509965_f1668_chunk_0_subchunk_1.wav,जैसा कि कहानी में बताया गया है कि इकोप पाट वह जगह है जहाँ खंभा ने एक जंगली सांड को पकड़ लिया,जैसा कि कहानी में बताया गया है कि इकोप पाट वह जगह है जहाँ खंभा ने एक जंगली सांड को पकड़ लिया,The general domain of the speech dataset is 'Storytelling'.
