filename,ground_truth,normalized_transcripts,domain
5348024557509403_f686_chunk_28_subchunk_1.wav,मानते hm [Benefit] बड़ा बहुत।यह बिल्कुल गलत,मानते hm  बड़ा बहुत।यह बिल्कुल गलत,Conversation
5348024557509403_f686_chunk_29_subchunk_1.wav,for example बंद कर,for example बंद कर,Command
5348024557509403_f686_chunk_2_subchunk_1.wav,हुआ है ekdm,हुआ है ekdm,Conversation
5348024557509403_f686_chunk_3_subchunk_1.wav,यह बिल्कुल गलत है।।बात सही ekdm था जाता during खेला डंडा गुल्ली समय पुराने,यह बिल्कुल गलत है।।बात सही ekdm था जाता during खेला डंडा गुल्ली समय पुराने,Sports
5348024557509403_f686_chunk_4_subchunk_1.wav,पतंगब[START</#$%b>]ाज<b>ी होती thee,पतंगबाजी होती thee,Conversation
5348024557509403_f686_chunk_5_subchunk_1.wav,बिल्कुल गलत है।।है माना खेल का स्तर राष्ट्रीय है जो,बिल्कुल गलत है।।है माना खेल का स्तर राष्ट्रीय है जो,Sports
5348024557509403_f686_chunk_6_subchunk_1.wav,बिल्क[</b>START]#$%ु<b>ल गलत,बिल्कुल गलत,Conversation
5348024557509403_f686_chunk_7_subchunk_1.wav,जो जो,जो जो,Conversation
5348024557509403_f686_chunk_8_subchunk_1.wav,सौशल [Social] इंटरेक्शन,सौशल  इंटरेक्शन,Education
5348024557509403_f686_chunk_9_subchunk_1.wav,साम[ST<b>ART]ाजिक तौर से जो है,सामाजिक तौर से जो है,Conversation
5348024557509408_f687_chunk_0_subchunk_1.wav,से हमेशा अपेक्षा rhtee है,से हमेशा अपेक्षा rhtee है,Unknown
5348024557509408_f687_chunk_10_subchunk_1.wav,और जो है होना चाहिए गाँव-गाँव में वैसे हेल्थ [Health] सैंटर [Centre] काफ़ी हैं एकदम सही बात है,और जो है होना चाहिए गाँव-गाँव में वैसे हेल्थ  सैंटर  काफ़ी हैं एकदम सही बात है,Healthcare
5348024557509408_f687_chunk_11_subchunk_1.wav,भी उनका और हैं वदस्त एम,भी उनका और हैं वदस्त एम,"The given transcript: ""भी उनका और हैं वदस्त एम"" appears to be incomplete and does not provide clear semantic content or context. The words are generic and fragmented, making it difficult to determine a specific domain confidently.

However, based on the style and vocabulary, it does not resemble conversational phrases, interview questions, news reporting, or call center dialogues. The presence of words like ""उनका"" (their), ""और"" (and), ""हैं"" (are), though generic, might slightly lean toward a formal or educational context where such pronouns and conjunctions are common.

Given the very limited data, the best approximate domain would be:

**Education**"
5348024557509408_f687_chunk_12_subchunk_1.wav,हैल्थ [Health] ka #$%मॉनी[START]टरिंग होना ज़रूरी है की वह <b>कित</b>ना काम कर रही रही hai एकदम सही बात,हैल्थ  ka मॉनीटरिंग होना ज़रूरी है की वह कितना काम कर रही रही hai एकदम सही बात,Health Monitoring
5348024557509408_f687_chunk_13_subchunk_1.wav,एजूकेशन [Education] की सी की की व्यवस्था है एजूकेशन,एजूकेशन  की सी की की व्यवस्था है एजूकेशन,Education
5348024557509408_f687_chunk_14_subchunk_1.wav,यह बिल्कुल गलत है।।है जाती हो आवश्यक आवश्यक ट्रेनिंग उन्हें ऐसी वह पढ़ाएँ उसे उस से तरीके परफ़्यूम,यह बिल्कुल गलत है।।है जाती हो आवश्यक आवश्यक ट्रेनिंग उन्हें ऐसी वह पढ़ाएँ उसे उस से तरीके परफ़्यूम,Education
5348024557509408_f687_chunk_15_subchunk_1.wav,टिचर [Teacher] काफ़ी पर पढ़ाने वाले बहुत कम aur बच्चों को भी system जो एकदम सही बात है,टिचर  काफ़ी पर पढ़ाने वाले बहुत कम aur बच्चों को भी system जो एकदम सही बात है,Education
5348024557509408_f687_chunk_16_subchunk_1.wav,बढ़े रुझान से तरफ की शिक्षा उनका ताकि जाएगा पढ़ाया से तरीके इस।यह बिल्कुल गलत है।,बढ़े रुझान से तरफ की शिक्षा उनका ताकि जाएगा पढ़ाया से तरीके इस।यह बिल्कुल गलत है।,Education
5348024557509408_f687_chunk_17_subchunk_1.wav,तौ [stammers] सरकार की तरफ से यही अपेक्षा की जाएगी कि जो है जो टिचर [Teacher] हैं उनमें जो है,तौ  सरकार की तरफ से यही अपेक्षा की जाएगी कि जो है जो टिचर  हैं उनमें जो है,Education
5348024557509408_f687_chunk_18_subchunk_1.wav,बात सही एकदम जाए दी उन्हें शि#$%क्षा ऐसी </b>ऊर्जा से,बात सही एकदम जाए दी उन्हें शिक्षा ऐसी ऊर्जा से,Education
5348024557509408_f687_chunk_1_subchunk_1.wav,yh बिल्कुल गलत है<b>।।सेवाएँ की स्वास्थ्य से</b> तौर विशेष अ#$%ंदर के सिटी और[START] शहर,yh बिल्कुल गलत है।।सेवाएँ की स्वास्थ्य से तौर विशेष अंदर के सिटी और शहर,Healthcare
5348024557509408_f687_chunk_2_subchunk_1.wav,यह बिल्कुल गलत है।।हों बेहतर सेवाएँ,यह बिल्कुल गलत है।।हों बेहतर सेवाएँ,Conversation
5348024557509408_f687_chunk_3_subchunk_1.wav,तब कहीं जा kr के उस स्थान का,तब कहीं जा kr के उस स्थान का,Conversation
5348024557509408_f687_chunk_4_subchunk_1.wav,जैसे कहीं सौयाबिन [Soybean] [uhh] काफ़ी होता है सौयाबिन होता hai तो सौयाबिन [Soybean] एकदम सही बात है,जैसे कहीं सौयाबिन   काफ़ी होता है सौयाबिन होता hai तो सौयाबिन  एकदम सही बात है,Education
5348024557509408_f687_chunk_5_subchunk_1.wav,मंडी में या कैश ड्रॉप बोलते हैं उसको उसको मंडी में लाने के during लिए काफ़ी कुछ ट्रांसपोर्टेशन की ज़रूरत पड़ती है उस ऐसी ही कंडीशन में agr रोड अच्छा नहीं hai kuchh नहीं है एकदम सही बात है,मंडी में या कैश ड्रॉप बोलते हैं उसको उसको मंडी में लाने के during लिए काफ़ी कुछ ट्रांसपोर्टेशन की ज़रूरत पड़ती है उस ऐसी ही कंडीशन में agr रोड अच्छा नहीं hai kuchh नहीं है एकदम सही बात है,Domain: Agriculture
5348024557509408_f687_chunk_6_subchunk_1.wav,तो वह वह जो फसल का जो वह उसको बेचने की प्रक्रिया है वह ढीली पड़ेगी और निश्चित रूप से जो है उसकी,तो वह वह जो फसल का जो वह उसको बेचने की प्रक्रिया है वह ढीली पड़ेगी और निश्चित रूप से जो है उसकी,Agriculture
5348024557509408_f687_chunk_7_subchunk_1.wav,बिल्कुल गलत आय के शहर में आय की र<b>ा#$%</b>ज्य में आय के गाँव है जो में एकदम सही बात है,बिल्कुल गलत आय के शहर में आय की राज्य में आय के गाँव है जो में एकदम सही बात है,Conversation
5348024557509408_f687_chunk_8_subchunk_1.wav,जो है परिवर्तन आएगा इसलिए ट्रांसपौर्टैशन [Transportation] बहुत बहुत ज़रूरी है,जो है परिवर्तन आएगा इसलिए ट्रांसपौर्टैशन  बहुत बहुत ज़रूरी है,Transportation
5348024557509408_f687_chunk_9_subchunk_1.wav,है बात सही एकदम वगैरह [Hospitals] हॉस्पीटल्स से खासतौर लिए के स्वास्थ,है बात सही एकदम वगैरह  हॉस्पीटल्स से खासतौर लिए के स्वास्थ,Healthcare
5348024557509413_f174_chunk_0_subchunk_1.wav,men,men,Conversation
5348024557509413_f174_chunk_10_subchunk_1.wav,कुल मिला कर के यह योगा प्रैक्टिस <b>में इसका इसका बड़ा महत्त्व है जो मेडिटेशन और,कुल मिला कर के यह योगा प्रैक्टिस में इसका इसका बड़ा महत्त्व है जो मेडिटेशन और,Education
5348024557509413_f174_chunk_1_subchunk_1.wav,मैडीटेशन [Meditation] और प्राणा,मैडीटेशन  और प्राणा,Spirituality
5348024557509413_f174_chunk_2_subchunk_1.wav,का,का,Unknown
5348024557509413_f174_chunk_3_subchunk_1.wav,यह बिल्कुल गलत है।।जो हैं प्रक्रियाएँ system की प्राणायाम सारी यह,यह बिल्कुल गलत है।।जो हैं प्रक्रियाएँ system की प्राणायाम सारी यह,Education
5348024557509413_f174_chunk_4_subchunk_1.wav,से साँस के oopr साँस को,से साँस के oopr साँस को,Domain: Conversation
5348024557509413_f174_chunk_5_subchunk_1.wav,और,और,Conversation
5348024557509413_f174_chunk_6_subchunk_1.wav,अच्छा हमारी योग क्रियाओं पर पड़ता है,अच्छा हमारी योग क्रियाओं पर पड़ता है,Education
5348024557509413_f174_chunk_7_subchunk_1.wav,hooँ एकदम,hooँ एकदम,Conversation
5348024557509413_f174_chunk_8_subchunk_1.wav,हैं करते आसन मुक्त,हैं करते आसन मुक्त,Education
5348024557509413_f174_chunk_9_subchunk_1.wav,बिल्कुल गलत गलत है।।हैं जाते ओर की प्राणायाम और मेडिटेशन,बिल्कुल गलत गलत है।।हैं जाते ओर की प्राणायाम और मेडिटेशन,Health Wellness
5348024557509414_f689_chunk_0_subchunk_1.wav,भी वस्तु को किसी भी चीज़ को किसी को किसी का भी इसका करने के लिए अलग अलग,भी वस्तु को किसी भी चीज़ को किसी को किसी का भी इसका करने के लिए अलग अलग,General domain: Conversation
5348024557509414_f689_chunk_10_subchunk_1.wav,mhtv एकदम सही बात है,mhtv एकदम सही बात है,Conversation
5348024557509414_f689_chunk_11_subchunk_1.wav,बिल्कुल है।।है [START]गुण खास का विज्ञाप<#$%/b>न यह जाए,बिल्कुल है।।है गुण खास का विज्ञापन यह जाए,Advertising
5348024557509414_f689_chunk_12_subchunk_1.wav,यह बिल्कुल गलत है।।विज्ञापन विग se माध्यम उसके है आती सामने बार-बार चीज़ vh में बीच के लोगों काफ़ी प्रचलित jo है प्रक्रिया प्रचलित जो प्रणाली प्रचलित में वर्तमान जो से तरीके जिस विज्ञापन इसलिए,यह बिल्कुल गलत है।।विज्ञापन विग se माध्यम उसके है आती सामने बार-बार चीज़ vh में बीच के लोगों काफ़ी प्रचलित jo है प्रक्रिया प्रचलित जो प्रणाली प्रचलित में वर्तमान जो से तरीके जिस विज्ञापन इसलिए,Advertising
5348024557509414_f689_chunk_13_subchunk_1.wav,विज्ञा<b>प[START]ित#$% की जाए तो अच्छ</b>ा प्रभाव girta,विज्ञापित की जाए तो अच्छा प्रभाव girta,Advertising
5348024557509414_f689_chunk_1_subchunk_1.wav,अब वर्तमान का जहाँ तक सवाल,अब वर्तमान का जहाँ तक सवाल,Education
5348024557509414_f689_chunk_2_subchunk_1.wav,system </b>उसम[START]<b>ें #$%उसमें।यह बिल्कुल गलत है।,system उसमें उसमें।यह बिल्कुल गलत है।,Conversation
5348024557509414_f689_chunk_3_subchunk_1.wav,jo,jo,Conversation
5348024557509414_f689_chunk_4_subchunk_1.wav,यह बिल्कुल गलत गलत है।।से रूप,यह बिल्कुल गलत गलत है।।से रूप,Error/Noise
5348024557509414_f689_chunk_5_subchunk_1.wav,उसका उस है प्रॉडक्ट भी कोई उस के कर दे विज्ञापन है जो,उसका उस है प्रॉडक्ट भी कोई उस के कर दे विज्ञापन है जो,Advertising
5348024557509414_f689_chunk_6_subchunk_1.wav,यह बिल्कुल गलत है।।रहते चलते पर विज्ञापन है जो पर vgairh,यह बिल्कुल गलत है।।रहते चलते पर विज्ञापन है जो पर vgairh,Advertisement
5348024557509414_f689_chunk_7_subchunk_1.wav,,,Unknown
5348024557509414_f689_chunk_8_subchunk_1.wav,गलत [</b>START]है#$%।।प्रभावशाली<b> तक,गलत है।।प्रभावशाली तक,Conversation
5348024557509414_f689_chunk_9_subchunk_1.wav,यह बिल्कुल गलत है।।वस्तु किसी आप ki है करता,यह बिल्कुल गलत है।।वस्तु किसी आप ki है करता,Conversation
5348024557509415_f740_chunk_0_subchunk_1.wav,है system बात सही एकदम में गाँव हमारे हमारे।यह बिल्कुल गलत है।,है system बात सही एकदम में गाँव हमारे हमारे।यह बिल्कुल गलत है।,Conversation
5348024557509415_f740_chunk_10_subchunk_1.wav,चीज़ों ke[START] ऊपर टिका<b> हु</b>आ है इन्हीं सभी,चीज़ों ke ऊपर टिका हुआ है इन्हीं सभी,Education
5348024557509415_f740_chunk_11_subchunk_1.wav,तो यही कहना चाहेंगे कि बीज़नेस [Business] जो है उसको बढ़ाने के लिए खासतौर से [uhh] रौड [Road] वगैरह अच्छे होना चाहिए ताकि जो सब्जियाँ हैं सही तरीके से परिवाहित की जाए और शहर तक पहुँचाई जाए और उसको गाँव का जो बीज़नेस [Business] है उसको बड़ा उसमें बढ़त मिले एकदम सही बात है,तो यही कहना चाहेंगे कि बीज़नेस  जो है उसको बढ़ाने के लिए खासतौर से  रौड  वगैरह अच्छे होना चाहिए ताकि जो सब्जियाँ हैं सही तरीके से परिवाहित की जाए और शहर तक पहुँचाई जाए और उसको गाँव का जो बीज़नेस  है उसको बड़ा उसमें बढ़त मिले एकदम सही बात है,Business
5348024557509415_f740_chunk_1_subchunk_1.wav,[S<b>TA</b>RT]विशे#$%ष,विशेष,General Domain: News
5348024557509415_f740_chunk_2_subchunk_1.wav,सब्जी का का उत्पादन,सब्जी का का उत्पादन,Agriculture
5348024557509415_f740_chunk_3_subchunk_1.wav,यह बिल्कुल गलत please note है।।है होता बहुत एकदम सही bat है,यह बिल्कुल गलत please note है।।है होता बहुत एकदम सही bat है,Conversation
5348024557509415_f740_chunk_4_subchunk_1.wav,#$%यहाँ से,यहाँ से,Conversation
5348024557509415_f740_chunk_5_subchunk_1.wav,टमाटर टमाटर गोभी,टमाटर टमाटर गोभी,Education
5348024557509415_f740_chunk_6_subchunk_1.wav,पालक,पालक,Education
5348024557509415_f740_chunk_7_subchunk_1.wav,है एनुअल [Annual] क्रॉप्स [Crops] <b>है फिर भि [uhh] आलू का ह#$%मेशा और अ[START]दरक </b>एकदम सही please note बात,है एनुअल  क्रॉप्स  है फिर भि  आलू का हमेशा और अदरक एकदम सही please note बात,Agriculture
5348024557509415_f740_chunk_8_subchunk_1.wav,हैं चुकी ले रूप का व्यवसाय एक जो हैं चुकी ले रूप का बिज़नेस एक जो हैं होती उत्पादित काफ़ी में गाँव इस है जो चीज़ें सारी यह लहसुन लहसुन।यह बिल्कुल गलत है।,हैं चुकी ले रूप का व्यवसाय एक जो हैं चुकी ले रूप का बिज़नेस एक जो हैं होती उत्पादित काफ़ी में गाँव इस है जो चीज़ें सारी यह लहसुन लहसुन।यह बिल्कुल गलत है।,Agriculture
5348024557509415_f740_chunk_9_subchunk_1.wav,इनकी लोग यहाँ system जो हे,इनकी लोग यहाँ system जो हे,Conversation
5348024557509418_f2043_chunk_0_subchunk_1.wav,यह बिल्कुल during गलत है।।थी हुई रिली#$%ज़ में थ्री सिक्स्टी नाइन्टीन फ़ilm वृत्तचित्र एक</b> पर सुधारक समाज nirdes<b>hit द्वारा बेडेकर बेडेकर [START]विश्राम दमाइन बावे विनोबा,यह बिल्कुल during गलत है।।थी हुई रिलीज़ में थ्री सिक्स्टी नाइन्टीन फ़ilm वृत्तचित्र एक पर सुधारक समाज nirdeshit द्वारा बेडेकर बेडेकर विश्राम दमाइन बावे विनोबा,Film Review
5348024557509419_f2164_chunk_0_subchunk_1.wav,है हिस्सा अभिन्न एक का झील लोकटक और है स्थित में भारत पूर्वोत्तर जो है उद्यान हुआ तैरता एकमात्र का दुनिया हुआ फैला में क्षेत्र मील वर्ग फोर example for पॉइंट फिफ़्टीन किलोमीटर वर्ग चालीस यह।यह बिल्कुल गलत है। एकदम सही बात है,है हिस्सा अभिन्न एक का झील लोकटक और है स्थित में भारत पूर्वोत्तर जो है उद्यान हुआ तैरता एकमात्र का दुनिया हुआ फैला में क्षेत्र मील वर्ग फोर example for पॉइंट फिफ़्टीन किलोमीटर वर्ग चालीस यह।यह बिल्कुल गलत है। एकदम सही बात है,Education
5348024557509422_f2047_chunk_0_subchunk_1.wav,किसी किसी क</b>े बार[START]े में जानकारी <b>की जाँच क#$%रें,किसी किसी के बारे में जानकारी की जाँच करें,Education
5348024557509423_f1097_chunk_0_subchunk_1.wav,है कार्यक्रम कोई का सप्ताह इस system,है कार्यक्रम कोई का सप्ताह इस system,Education
5348024557509424_f967_chunk_0_subchunk_1.wav,क्या ड्रिंक,क्या ड्रिंक,Conversation
5348024557509426_f2050_chunk_0_subchunk_1.wav,मसालों पर कोई छूट क्यों नहीं है जबकि अन्य श्रेणियों में है एकदम सही बात है,मसालों पर कोई छूट क्यों नहीं है जबकि अन्य श्रेणियों में है एकदम सही बात है,Call Center
5348024557509429_f1011_chunk_0_subchunk_1.wav,मेरे खा#$%ते से बजाज फ़ीनान्स [Finance] होल्डींग्स [Holdings] को for </b>ex[START]ample ब्लॉक <b>[Block] करें,मेरे खाते से बजाज फ़ीनान्स  होल्डींग्स  को for example ब्लॉक  करें,Banking
5348024557509430_f2046_chunk_0_subchunk_1.wav,क्या during आप जाँच कर सकते हैं कि इस महीने का वेतन मेरे बैंक system खाते वन [One] फ़ाइव [Five] थ्रि [Three] एट [Eight] सीक्स [Six] नाइन [Nine] फ़ाइव [Five] थ्रि [Three] फ़ाइव [Five] एट [Eight] वन [One] थ्रि [Three] एट [Eight] एट [Eight] में सेंट्रल [Central] बैंक [Bank] ऑफ़ [Of] इंडिया [India] में जमा हुआ है या नहीं,क्या during आप जाँच कर सकते हैं कि इस महीने का वेतन मेरे बैंक system खाते वन  फ़ाइव  थ्रि  एट  सीक्स  नाइन  फ़ाइव  थ्रि  फ़ाइव  एट  वन  थ्रि  एट  एट  में सेंट्रल  बैंक  ऑफ़  इंडिया  में जमा हुआ है या नहीं,Banking
5348024557509430_f2046_chunk_1_subchunk_1.wav,और यदि हाँ तो थ्रि [Three] थाउजेंड [Thousand] रुपये सैवन [Seven] एट [Eight] टु [Two] सैवन [Seven] एट [Eight] सैवन [Seven] फोर [Four] टु [Two] वन [One] वन [One] एट [Eight] सिक्स [Six] नाइन [Nine] को तेलंगाना ग्रामीण बैंक [Bank] में पैटिएम [Paytm] के माध्यम से ट्रांसफ़र [Transfer] कर दें,और यदि हाँ तो थ्रि  थाउजेंड  रुपये सैवन  एट  टु  सैवन  एट  सैवन  फोर  टु  वन  वन  एट  सिक्स  नाइन  को तेलंगाना ग्रामीण बैंक  में पैटिएम  के माध्यम से ट्रांसफ़र  कर दें,Banking
5348024557509432_f2048_chunk_0_subchunk_1.wav,नाम फूलन देशमुख के लिए कोविन [Co-WIN] पौर्टल से फ़ोन [Phone] नम्बर [Number] नाइन [Nine] एट [At] टु [To] फौर [Four],नाम फूलन देशमुख के लिए कोविन  पौर्टल से फ़ोन  नम्बर  नाइन  एट  टु  फौर,Call Center
5348024557509434_f2049_chunk_0_subchunk_1.wav,आप pin कोड फोर नाइन थ्री सेवन ज़ीरो एट केंद्र प्रकार डी सी बी ओ वाले कोई ई एस during आई सी kendr ढूंढ़ सकते,आप pin कोड फोर नाइन थ्री सेवन ज़ीरो एट केंद्र प्रकार डी सी बी ओ वाले कोई ई एस during आई सी kendr ढूंढ़ सकते,Call Center
5348024557509440_f2243_chunk_0_subchunk_1.wav,पेड़,पेड़,Education
5348024557509442_f2051_chunk_0_subchunk_1.wav,एकदम,एकदम,Conversation
5348024557509447_f163_chunk_0_subchunk_1.wav,system जानते हो वह जो नीला कुर्ती ख़रीदी थी न उसका सिलाई इतना इतना बुरा है की सिर्फ़ एक बार पहनने पर फट गया,system जानते हो वह जो नीला कुर्ती ख़रीदी थी न उसका सिलाई इतना इतना बुरा है की सिर्फ़ एक बार पहनने पर फट गया,Conversation
5348024557509453_f164_chunk_0_subchunk_1.wav,[START]#$%sy</b>stem रूस फ्रांस<b>,system रूस फ्रांस,News
5348024557509461_f717_chunk_0_subchunk_1.wav,पहली नज़र में मुझे अमिश त्रिपाठी का राम दि [The] स्कीओन [Scion] ऑफ़ [Of] इक्ष्वाकु को इतना पसंद नहीं था बल्कि,पहली नज़र में मुझे अमिश त्रिपाठी का राम दि  स्कीओन  ऑफ़  इक्ष्वाकु को इतना पसंद नहीं था बल्कि,Book Review
5348024557509462_f664_chunk_0_subchunk_1.wav,करना घंटा आधा कम से अभ्यास सुबह सुबह रोज़ हर कि है यह सलाह सलाह मेरी को गायकों।यह बिल्कुल गलत है। please note,करना घंटा आधा कम से अभ्यास सुबह सुबह रोज़ हर कि है यह सलाह सलाह मेरी को गायकों।यह बिल्कुल गलत है। please note,Education
5348024557509466_f162_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।है त्योहार महत्वपूर्ण के धर्म,यह बिल्कुल गलत है।।है त्योहार महत्वपूर्ण के धर्म,Religion
5348024557509470_f716_chunk_0_subchunk_1.wav,मन को शांत देता है और शरीर के कोने-कोने कोने-कोने में प्रवाहता,मन को शांत देता है और शरीर के कोने-कोने कोने-कोने में प्रवाहता,Spirituality
5348024557509537_f2245_chunk_0_subchunk_1.wav,फ़ील्म [Film] को सकारात्मक समीक्षाएँ मिलीं लेकिन बॉक्स [Box] ऑफ़ीस,फ़ील्म  को सकारात्मक समीक्षाएँ मिलीं लेकिन बॉक्स  ऑफ़ीस,Entertainment
5348024557509539_f2062_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।है आता अंतर्गत के डिवीजन कटिहार के रेलवे,यह बिल्कुल गलत है।।है आता अंतर्गत के डिवीजन कटिहार के रेलवे,News
5348024557509543_f2058_chunk_0_subchunk_1.wav,यह बिल्कुल #$%[STAR</b>T]गलत<b> है।।सफ़ाई से,यह बिल्कुल गलत है।।सफ़ाई से,Conversation
5348024557509544_f1593_chunk_0_subchunk_1.wav,मुझे सुबह system दस बजे बजे <b>के बाद,मुझे सुबह system दस बजे बजे के बाद,Call Center
5348024557509545_f2059_chunk_0_subchunk_1.wav,है क्#$%यों मह[START]ंगा ज्यादा से</b> कल लवाश लवाश,है क्यों महंगा ज्यादा से कल लवाश लवाश,Conversation
5348024557509546_f2060_chunk_0_subchunk_1.wav,मेरी during शॉपिंग आइट#$%म सूची में एक पैकेट ग</b>ार्डन बूंदी रायता दस कार[START]्टन चेरि,मेरी during शॉपिंग आइटम सूची में एक पैकेट गार्डन बूंदी रायता दस कार्टन चेरि,Shopping
5348024557509549_f2061_chunk_0_subchunk_1.wav,हज़ार रुपये मेरे गूगल [Google] [Pay] खाते से मेरे अन्य लींक [Link] किये गए खाते में ट्रांसफ़र [Transfer],हज़ार रुपये मेरे गूगल   खाते से मेरे अन्य लींक  किये गए खाते में ट्रांसफ़र,Finance
5348024557509550_f2063_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।कि<</b>b>या रीटर्न मौजूदा पर[START] निवेश,यह बिल्कुल गलत है।।किb>या रीटर्न मौजूदा पर निवेश,Finance
5348024557509554_f969_chunk_0_subchunk_1.wav,यह बिल्कुल ग[START]लत गल<b>त है।।हूँ सकता जान में बारे के केंद्रों सी आई एस ई नज़दीकी ke st#$%han मौजूदा</b> अपने में ज़िला जोधपुर मैं क्या,यह बिल्कुल गलत गलत है।।हूँ सकता जान में बारे के केंद्रों सी आई एस ई नज़दीकी ke sthan मौजूदा अपने में ज़िला जोधपुर मैं क्या,Education
5348024557509556_f2246_chunk_0_subchunk_1.wav,मैंने अपना एम [M] पिन [PIN] शून्य एक एक सात पर रीसैट [Reset] कर दिया है,मैंने अपना एम  पिन  शून्य एक एक सात पर रीसैट  कर दिया है,Call Center
5348024557509556_f2246_chunk_1_subchunk_1.wav,यह बिल्कुल गलत है।।छः आठ एक आठ न</b>ौ नौ chhh आठ स<b>ा#$%त [Numb[START]er] नम्बर [Mobile] मौबाइल लिए के करने [Login] लॉगीन में [Portal] पौर्टल [Co-WIN] कौविन aap क्या,यह बिल्कुल गलत है।।छः आठ एक आठ नौ नौ chhh आठ सात er] नम्बर  मौबाइल लिए के करने  लॉगीन में  पौर्टल  कौविन aap क्या,Call Center
5348024557509556_f2246_chunk_2_subchunk_1.wav,चा[S</b>TART]र चार के लिए उस#$%का कर<b> सकते,चार चार के लिए उसका कर सकते,Conversation
5348024557509563_f970_chunk_0_subchunk_1.wav,,,Unknown
5348024557509565_f2144_chunk_0_subchunk_1.wav,,,Unknown
5348024557509568_f683_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।बात सही एकदम for example है भी म#$%हंग<b>ा यह और और लगा अच्</b>छा मुझे स्टि[START]चिंग का,यह बिल्कुल गलत है।।बात सही एकदम for example है भी महंगा यह और और लगा अच्छा मुझे स्टिचिंग का,Conversation
5348024557509578_f720_chunk_0_subchunk_1.wav,यह [START]बिल्कुल गलत है।।है जाता में #$%गाँव और शहरों वाले पास बार बार <b></b>चार तीन में महीने मैं,यह बिल्कुल गलत है।।है जाता में गाँव और शहरों वाले पास बार बार चार तीन में महीने मैं,Conversation
5348024557509578_f720_chunk_1_subchunk_1.wav,तो म</b>ेरे रिलेट<b>िव्स को मिलन[STAR#$%T]े जाता है और दूसरा अगर कोई सामान हमारे शहर,तो मेरे रिलेटिव्स को मिलने जाता है और दूसरा अगर कोई सामान हमारे शहर,Conversation
5348024557509578_f720_chunk_2_subchunk_1.wav,यह बिल्कुल गलत है।।है,यह बिल्कुल गलत है।।है,Conversation
5348024557509578_f720_chunk_3_subchunk_1.wav,बिल्कुल गलत है।।में है।।में गाँवों और दूसरे है जाता लिए के घूमने में शौक़ के चलाने गाड़ी ही ऐसे बस तीसरा एकदम सही बात है,बिल्कुल गलत है।।में है।।में गाँवों और दूसरे है जाता लिए के घूमने में शौक़ के चलाने गाड़ी ही ऐसे बस तीसरा एकदम सही बात है,Conversation
5348024557509578_f720_chunk_4_subchunk_1.wav,during,during,Conversation
5348024557509578_f720_chunk_5_subchunk_1.wav,for for exam</b>ple वही त#$%ो,for for example वही तो,Conversation
5348024557509579_f166_chunk_0_subchunk_1.wav,केरल केरल में अगर देखता,केरल केरल में अगर देखता,News
5348024557509579_f166_chunk_10_subchunk_1.wav,और वहाँ के क्लाइमेट [Climate] वहाँ,और वहाँ के क्लाइमेट  वहाँ,Conversation
5348024557509579_f166_chunk_11_subchunk_1.wav,सब हमें अट्रैक्ट [Attract] करता है वहाँ जाने के,सब हमें अट्रैक्ट  करता है वहाँ जाने के,Conversation
5348024557509579_f166_chunk_12_subchunk_1.wav,वहाँ पर बहुत सारे एक्टीवीटीज़ [Activities] भी है पेराग्लाइडींग [Paragliding] और राफ्टिंग,वहाँ पर बहुत सारे एक्टीवीटीज़  भी है पेराग्लाइडींग  और राफ्टिंग,Travel Recreation
5348024557509579_f166_chunk_13_subchunk_1.wav,[START]था</b><#$%b> एक,था एक,Unknown
5348024557509579_f166_chunk_1_subchunk_1.wav,यह बिल्कुल गलत है।।है सुंदर,यह बिल्कुल गलत है।।है सुंदर,Conversation
5348024557509579_f166_chunk_2_subchunk_1.wav,हमारे जगह से एक तीन घंटा ट्रेवल,हमारे जगह से एक तीन घंटा ट्रेवल,Travel
5348024557509579_f166_chunk_3_subchunk_1.wav,vhaँ पर बहुत पहाड़,vhaँ पर बहुत पहाड़,Nature
5348024557509579_f166_chunk_4_subchunk_1.wav,दे[START]खने को मिलता है और क्लाइमेट भी बहुत अच्छा रहता please note है और ऑph रोडिंग भी,देखने को मिलता है और क्लाइमेट भी बहुत अच्छा रहता please note है और ऑph रोडिंग भी,Travel
5348024557509579_f166_chunk_5_subchunk_1.wav,एकदम,एकदम,Conversation
5348024557509579_f166_chunk_6_subchunk_1.wav,र[START]िलैक्सिंग #$%during aur</b> aur काम।यह बिल्कुल गलत<b> है।,रिलैक्सिंग during aur aur काम।यह बिल्कुल गलत है।,Conversation
5348024557509579_f166_chunk_7_subchunk_1.wav,वहाँ है मिलता,वहाँ है मिलता,Conversation
5348024557509579_f166_chunk_8_subchunk_1.wav,अगर केरल के बाहर जाता during है to जम्मू एंड कश्मीर एकदम बात,अगर केरल के बाहर जाता during है to जम्मू एंड कश्मीर एकदम बात,Travel
